"Date & Time","use [kW]","gen [kW]","Power Phase1 [kW]","Power Phase2 [kW]","Power Phase 3 [kW]","Intensity Phase1 [A]","Intensity Phase2 [A]","Intensity Phase3 [A]","Main Circuit Breaker [kW]"
2015-10-01 17:56:00,79.135900000,-0.000000000,27.699816667,28.922150000,22.513933333,133.695606350,148.185323705,113.230005378,79.135900000
2015-10-01 17:55:00,81.046116667,-0.000000000,28.094500000,29.289166667,23.662450000,136.206556469,153.988423981,118.363072289,81.046116667
2015-10-01 17:54:00,84.442716667,-0.000000000,30.403500000,29.776133333,24.263083333,145.812756926,154.313557330,120.892655742,84.442716667
2015-10-01 17:53:00,78.687683333,-0.000000000,27.910950000,27.122366667,23.654366667,135.170939754,138.803923259,118.401405624,78.687683333
2015-10-01 17:52:00,85.000533333,-0.000000000,30.626133333,29.111616667,25.262783333,150.204440468,149.860490451,128.862522787,85.000533333
2015-10-01 17:51:00,84.298133333,-0.000000000,29.362883333,29.316733333,25.618516667,146.035090270,149.424190431,131.243889567,84.298133333
2015-10-01 17:50:00,83.295166667,-0.000000000,29.204150000,28.892233333,25.198783333,144.339690189,145.633756917,128.443706101,83.295166667
2015-10-01 17:49:00,75.772150000,-0.000000000,28.282200000,25.164683333,22.325266667,138.018773222,129.002822794,115.044805464,75.772150000
2015-10-01 17:48:00,76.373483333,-0.000000000,26.518033333,27.089266667,22.766183333,130.982289555,136.268206472,116.683605542,76.373483333
2015-10-01 17:47:00,78.894250000,-0.000000000,28.879583333,26.447400000,23.567266667,143.977823505,136.053839796,122.808905833,78.894250000
2015-10-01 17:46:00,85.970650000,-0.000000000,30.224533333,29.642483333,26.103633333,155.822557401,155.403207381,139.677773301,85.970650000
2015-10-01 17:45:00,87.521050000,-0.000000000,31.212216667,29.298850000,27.009983333,160.067757603,154.188357324,143.271840138,87.521050000
2015-10-01 17:44:00,89.886133333,-0.000000000,31.683666667,31.270033333,26.932433333,161.815557686,161.476824336,142.520723436,89.886133333
2015-10-01 17:43:00,87.997616667,-0.000000000,30.157300000,30.075250000,27.765066667,156.217540753,156.404990762,145.944390265,87.997616667
2015-10-01 17:42:00,91.066066667,-0.000000000,31.792650000,31.957833333,27.315583333,162.476791051,163.860257783,144.073523510,91.066066667
2015-10-01 17:41:00,85.001300000,-0.000000000,29.962800000,28.581900000,26.456600000,154.880140690,151.034657174,141.042990033,85.001300000
2015-10-01 17:40:00,85.899583333,-0.000000000,30.186516667,29.617316667,26.095750000,154.158657322,151.801657210,136.726406494,85.899583333
2015-10-01 17:39:00,84.344966667,-0.000000000,29.638416667,28.345833333,26.360716667,150.604773820,146.443706956,136.844206500,84.344966667
2015-10-01 17:38:00,88.778816667,-0.000000000,30.021866667,32.306900000,26.450050000,152.632807250,163.290124423,138.117506560,88.778816667
2015-10-01 17:37:00,87.841750000,-0.000000000,30.916716667,30.176333333,26.748700000,156.493674100,155.197424038,139.901856645,87.841750000
2015-10-01 17:36:00,85.239933333,-0.000000000,29.132566667,29.808166667,26.299200000,151.269057185,154.607357343,139.424806622,85.239933333
2015-10-01 17:35:00,87.091650000,-0.000000000,31.401216667,29.383416667,26.307016667,160.666924298,153.083057271,139.702123302,87.091650000
2015-10-01 17:34:00,85.819166667,-0.000000000,29.474983333,30.188116667,26.156066667,152.598823915,156.112924082,138.502456579,85.819166667
2015-10-01 17:33:00,91.224950000,-0.000000000,31.471400000,31.745833333,28.007716667,161.248740992,163.248241087,146.780790305,91.224950000
2015-10-01 17:32:00,93.305516667,-0.000000000,33.008933333,32.426633333,27.869950000,167.353274616,165.956624549,146.192290277,93.305516667
2015-10-01 17:31:00,87.623516667,-0.000000000,30.104483333,30.470666667,27.048366667,155.841107402,158.674757537,143.132840132,87.623516667
2015-10-01 17:30:00,90.517066667,-0.000000000,31.770600000,31.930066667,26.816400000,162.240324373,164.003407790,142.059473414,90.517066667
2015-10-01 17:29:00,86.328216667,-0.000000000,30.413316667,29.030633333,26.884266667,157.488257480,153.652573965,143.583073486,86.328216667
2015-10-01 17:28:00,92.341300000,-0.000000000,31.955783333,32.936200000,27.449316667,163.673574441,169.074224697,146.012923602,92.341300000
2015-10-01 17:27:00,88.238150000,-0.000000000,30.476550000,30.557150000,27.204450000,156.627690773,160.071974270,144.345440189,88.238150000
2015-10-01 17:26:00,88.731716667,-0.000000000,29.622116667,32.498450000,26.611150000,153.469123956,167.075274602,141.574273391,88.731716667
2015-10-01 17:25:00,89.628366667,-0.000000000,32.021050000,31.002566667,26.604750000,161.271057660,160.021774267,140.223173327,89.628366667
2015-10-01 17:24:00,87.517516667,-0.000000000,29.108833333,31.976800000,26.431883333,150.322340473,172.432958190,140.172473325,87.517516667
2015-10-01 17:23:00,91.214550000,-0.000000000,31.701083333,32.564066667,26.949400000,159.408657572,176.484908383,140.822456689,91.214550000
2015-10-01 17:22:00,96.259033333,-0.000000000,32.772600000,34.796366667,28.690066667,167.883791307,181.980258644,151.658190537,96.259033333
2015-10-01 17:21:00,95.807716667,-0.000000000,33.146050000,33.863050000,28.798616667,169.539491386,175.653725010,152.586473914,95.807716667
2015-10-01 17:20:00,95.721383333,-0.000000000,34.089650000,33.227516667,28.404216667,173.109024889,172.239058181,151.292823853,95.721383333
2015-10-01 17:19:00,93.102183333,-0.000000000,32.201433333,32.411300000,28.489450000,165.458357859,169.461091382,151.421507192,93.102183333
2015-10-01 17:18:00,94.626200000,-0.000000000,33.192900000,33.713100000,27.720200000,169.487008050,174.606441627,148.213857040,94.626200000
2015-10-01 17:17:00,102.600983333,-0.000000000,35.645283333,36.906150000,30.049550000,180.587841911,189.207225654,158.431990858,102.600983333
2015-10-01 17:16:00,98.202716667,-0.000000000,33.747716667,35.113533333,29.341466667,172.829824876,185.539608813,155.650640726,98.202716667
2015-10-01 17:15:00,100.747816667,-0.000000000,35.504533333,36.270766667,28.972516667,179.500675192,193.914942544,153.914973977,100.747816667
2015-10-01 17:14:00,96.385550000,-0.000000000,32.265800000,35.343483333,28.776266667,165.682174536,189.043325646,152.613940582,96.385550000
2015-10-01 17:13:00,96.292366667,-0.000000000,32.607900000,36.647500000,27.036966667,165.555174530,196.262459322,144.535906865,96.292366667
2015-10-01 17:12:00,94.439733333,-0.000000000,32.572700000,32.840733333,29.026300000,164.879941165,174.659774963,152.269690566,94.439733333
2015-10-01 17:11:00,94.737900000,-0.000000000,33.340400000,33.157066667,28.240433333,169.055624696,173.814574922,149.674057109,94.737900000
2015-10-01 17:10:00,97.731050000,-0.000000000,33.396316667,33.988283333,30.346450000,170.356891425,177.377941758,158.948090883,97.731050000
2015-10-01 17:09:00,97.082916667,-0.000000000,32.774133333,34.712266667,29.596516667,166.587207912,178.512658479,154.329307330,97.082916667
2015-10-01 17:08:00,96.811633333,-0.000000000,34.192066667,33.997316667,28.622250000,172.320924851,177.454458429,151.082473843,96.811633333
2015-10-01 17:07:00,96.961150000,-0.000000000,33.033966667,34.531583333,29.395600000,168.067024649,178.178458463,153.879290642,96.961150000
2015-10-01 17:06:00,95.901400000,-0.000000000,34.045533333,32.890466667,28.965400000,171.176758130,169.914241404,151.563173866,95.901400000
2015-10-01 17:05:00,98.477466667,-0.000000000,32.634183333,36.364666667,29.478616667,167.066907935,184.258375418,154.898140691,98.477466667
2015-10-01 17:04:00,98.864250000,-0.000000000,34.913350000,33.658583333,30.292316667,176.295608374,173.792874921,158.878674213,98.864250000
2015-10-01 17:03:00,95.951166667,-0.000000000,32.067516667,34.661150000,29.222500000,163.835591115,182.340291994,153.522840625,95.951166667
2015-10-01 17:02:00,90.723633333,-0.000000000,31.235583333,32.558266667,26.929783333,158.215390848,176.691225059,142.426306765,90.723633333
2015-10-01 17:01:00,94.918100000,-0.000000000,31.507183333,35.506416667,27.904500000,160.635640963,190.184659033,147.375223667,94.918100000
2015-10-01 17:00:00,97.920800000,-0.000000000,33.320166667,35.331916667,29.268716667,170.490858098,187.120692221,154.925857359,97.920800000
2015-10-01 16:59:00,96.967166667,-0.000000000,33.954100000,33.973650000,29.039416667,172.245191515,179.989591882,153.072940604,96.967166667
2015-10-01 16:58:00,89.832033333,-0.000000000,30.912466667,31.329983333,27.589583333,158.392657523,165.766524540,146.413690288,89.832033333
2015-10-01 16:57:00,90.798683333,-0.000000000,32.693450000,31.844483333,26.260750000,165.863541211,168.044241315,141.127606703,90.798683333
2015-10-01 16:56:00,98.375350000,-0.000000000,32.824750000,36.391083333,29.159516667,168.697108013,196.725859344,154.111607320,98.375350000
2015-10-01 16:55:00,101.099516667,-0.000000000,34.262383333,36.896633333,29.940500000,174.927891642,200.111009505,157.643507488,101.099516667
2015-10-01 16:54:00,98.221966667,-0.000000000,34.218300000,34.430150000,29.573516667,174.421691618,190.514442382,156.176140751,98.221966667
2015-10-01 16:53:00,98.319100000,-0.000000000,33.510033333,36.178666667,28.630400000,171.545008148,190.568475718,152.582840581,98.319100000
2015-10-01 16:52:00,95.907316667,-0.000000000,33.440900000,33.277533333,29.188883333,170.135374748,172.903641546,153.756990636,95.907316667
2015-10-01 16:51:00,90.164300000,-0.000000000,31.375216667,31.590833333,27.198250000,159.047940888,163.904157785,143.486223482,90.164300000
2015-10-01 16:50:00,88.226383333,-0.000000000,31.552850000,30.758333333,25.915200000,159.150424226,159.790607590,138.095956559,88.226383333
2015-10-01 16:49:00,87.554666667,-0.000000000,30.035166667,31.393383333,26.126116667,153.544240626,162.936024406,139.187439944,87.554666667
2015-10-01 16:48:00,93.603100000,-0.000000000,32.989183333,32.654883333,27.959033333,167.417957952,169.333391376,148.397173715,93.603100000
2015-10-01 16:47:00,102.517816667,-0.000000000,35.833050000,35.215016667,31.469750000,181.711191964,182.567775338,164.858257830,102.517816667
2015-10-01 16:46:00,102.660783333,-0.000000000,34.829633333,37.460183333,30.370966667,178.145441795,192.943659164,160.512724291,102.660783333
2015-10-01 16:45:00,102.312133333,-0.000000000,36.597783333,35.534883333,30.179466667,184.981175453,188.200775606,159.734507587,102.312133333
2015-10-01 16:44:00,98.699300000,-0.000000000,34.340166667,34.398516667,29.960616667,175.738041680,183.033908694,158.974340884,98.699300000
2015-10-01 16:43:00,103.611666667,-0.000000000,36.613233333,36.445700000,30.552733333,185.049358789,191.007525739,161.446591002,103.611666667
2015-10-01 16:42:00,101.861166667,-0.000000000,35.196050000,36.702450000,29.962666667,179.275491848,191.231459083,158.593007533,101.861166667
2015-10-01 16:41:00,97.075083333,-0.000000000,33.482433333,33.888750000,29.703900000,171.717774823,178.632708485,157.142724131,97.075083333
2015-10-01 16:40:00,98.643283333,-0.000000000,35.111800000,34.687283333,28.844200000,178.335708470,183.402058711,153.961007313,98.643283333
2015-10-01 16:39:00,92.515866667,-0.000000000,32.736283333,32.183633333,27.595950000,167.243974610,172.493908193,148.374040381,92.515866667
2015-10-01 16:38:00,96.295100000,-0.000000000,33.190316667,34.645116667,28.459666667,168.110741318,179.860141876,150.330107140,96.295100000
2015-10-01 16:37:00,97.241650000,-0.000000000,34.014583333,34.034566667,29.192500000,172.522824861,181.473475286,154.261107327,97.241650000
2015-10-01 16:36:00,94.452233333,-0.000000000,32.358866667,33.363550000,28.729816667,164.479157812,175.841758352,151.135807179,94.452233333
2015-10-01 16:35:00,92.879383333,-0.000000000,31.620800000,32.118650000,29.139933333,160.743207635,168.979441359,152.011957220,92.879383333
2015-10-01 16:34:00,88.036350000,-0.000000000,29.487883333,32.511650000,26.036816667,151.112957177,169.383224712,138.502789912,88.036350000
2015-10-01 16:33:00,81.759650000,-0.000000000,29.477450000,28.400600000,23.881600000,150.906657168,152.967140599,130.450189529,81.759650000
2015-10-01 16:32:00,83.734316667,-0.000000000,28.898733333,30.235283333,24.600300000,148.754873732,160.102074271,133.276922997,83.734316667
2015-10-01 16:31:00,78.133233333,-0.000000000,27.885450000,27.352066667,22.895716667,143.552406818,148.207273706,125.820022643,78.133233333
2015-10-01 16:30:00,85.353916667,-0.000000000,30.644333333,29.820100000,24.889483333,156.430540763,159.718457586,135.459456434,85.353916667
2015-10-01 16:29:00,86.465283333,-0.000000000,29.915216667,31.805916667,24.744150000,153.771923970,167.833741305,135.075539749,86.465283333
2015-10-01 16:28:00,91.012033333,-0.000000000,32.358816667,31.789966667,26.863250000,164.393591142,168.350924663,144.255523518,91.012033333
2015-10-01 16:27:00,92.835233333,-0.000000000,31.714816667,33.367800000,27.752616667,162.208324371,175.175724987,148.069307033,92.835233333
2015-10-01 16:26:00,93.663950000,-0.000000000,33.147300000,32.189883333,28.326766667,168.858091354,171.272091468,151.050723841,93.663950000
2015-10-01 16:25:00,96.984366667,-0.000000000,34.043666667,33.797183333,29.143516667,174.020408266,178.494391811,155.117040701,96.984366667
2015-10-01 16:24:00,94.613450000,-0.000000000,32.376850000,33.795766667,28.440833333,166.297491232,178.048108457,151.640990536,94.613450000
2015-10-01 16:23:00,98.097133333,-0.000000000,34.719633333,34.381433333,28.996066667,176.171391701,180.115441888,154.352923998,98.097133333
2015-10-01 16:22:00,96.071250000,-0.000000000,33.564683333,33.401150000,29.105416667,171.637741486,176.740341728,154.711690682,96.071250000
2015-10-01 16:21:00,96.076066667,-0.000000000,33.674266667,33.680533333,28.721266667,172.239574848,177.506158431,153.130490607,96.076066667
2015-10-01 16:20:00,98.702166667,-0.000000000,34.346850000,34.802050000,29.553266667,175.335641661,182.296725325,156.876974118,98.702166667
2015-10-01 16:19:00,98.645083333,-0.000000000,33.405033333,35.561383333,29.678666667,171.478758145,184.673775438,157.537374149,98.645083333
2015-10-01 16:18:00,96.861933333,-0.000000000,34.020833333,33.647066667,29.194033333,173.873558259,176.960341738,155.448840717,96.861933333
2015-10-01 16:17:00,90.040716667,-0.000000000,30.819050000,31.922466667,27.299200000,159.136207559,168.129474652,145.755673590,90.040716667
2015-10-01 16:16:00,88.060716667,-0.000000000,30.366383333,30.682116667,27.012216667,156.026274078,162.236841039,143.722873493,88.060716667
2015-10-01 16:15:00,87.627416667,-0.000000000,29.814433333,32.205633333,25.607350000,152.500657243,166.740041253,136.817123165,87.627416667
2015-10-01 16:14:00,83.397933333,-0.000000000,28.846166667,29.185850000,25.365916667,148.797057067,154.750340684,136.188139802,83.397933333
2015-10-01 16:13:00,89.626316667,-0.000000000,31.189766667,31.552500000,26.884050000,159.871790927,164.961224502,143.882923501,89.626316667
2015-10-01 16:12:00,84.050950000,-0.000000000,28.864600000,29.179633333,26.006716667,149.095157082,154.602090677,138.521556579,84.050950000
2015-10-01 16:11:00,91.500166667,-0.000000000,30.855516667,32.845983333,27.798666667,159.083107556,170.678724773,147.269106995,91.500166667
2015-10-01 16:10:00,87.052550000,-0.000000000,30.855800000,29.636083333,26.560666667,158.409690857,156.970290789,141.362923381,87.052550000
2015-10-01 16:09:00,87.975483333,-0.000000000,30.217600000,31.090200000,26.667683333,156.176657418,162.944657739,141.868006738,87.975483333
2015-10-01 16:08:00,91.597050000,-0.000000000,32.203300000,31.967900000,27.425850000,163.981407789,166.218407895,145.369806905,91.597050000
2015-10-01 16:07:00,92.561683333,-0.000000000,31.412866667,32.911700000,28.237116667,162.409791047,171.964908168,149.443257098,92.561683333
2015-10-01 16:06:00,98.617250000,-0.000000000,33.740433333,35.196200000,29.680616667,173.782208254,182.950158690,157.070640794,98.617250000
2015-10-01 16:05:00,96.976250000,-0.000000000,34.400283333,33.280683333,29.295283333,175.954808357,174.644908295,155.232307373,96.976250000
2015-10-01 16:04:00,96.753416667,-0.000000000,33.017633333,34.021500000,29.714283333,169.743491396,177.145991747,156.146307417,96.753416667
2015-10-01 16:03:00,100.782600000,-0.000000000,34.992583333,36.028266667,29.761750000,177.338391756,185.372025471,156.319390758,100.782600000
2015-10-01 16:02:00,96.780883333,-0.000000000,33.084250000,35.151300000,28.545333333,168.022741314,182.098441983,150.478457147,96.780883333
2015-10-01 16:01:00,86.761116667,-0.000000000,30.758016667,30.363816667,25.639283333,155.175757370,158.655890869,135.031973080,86.761116667
2015-10-01 16:00:00,84.737200000,-0.000000000,28.658666667,30.403250000,25.675283333,147.459740337,158.191190847,135.575273106,84.737200000
2015-10-01 15:59:00,82.802233333,-0.000000000,29.490600000,27.829616667,25.482016667,151.738723874,148.897940406,135.166673087,82.802233333
2015-10-01 15:58:00,92.248300000,-0.000000000,31.743383333,33.391933333,27.112983333,162.499041052,172.364974854,142.778823448,92.248300000
2015-10-01 15:57:00,92.089700000,-0.000000000,31.826100000,32.204433333,28.059166667,162.557341054,167.630157962,147.176290324,92.089700000
2015-10-01 15:56:00,96.186816667,-0.000000000,34.339333333,33.822233333,28.025250000,170.363074758,171.214824799,144.519406864,96.186816667
2015-10-01 15:55:00,93.770983333,-0.000000000,33.011233333,33.213850000,27.545900000,162.656391059,170.273391421,142.041906747,93.770983333
2015-10-01 15:54:00,90.307933333,-0.000000000,31.923666667,32.466966667,25.917300000,156.247190755,165.424207857,134.092039702,90.307933333
2015-10-01 15:53:00,86.846633333,-0.000000000,31.217416667,30.447416667,25.181800000,152.540840579,156.548340769,130.558389535,86.846633333
2015-10-01 15:52:00,87.274450000,-0.000000000,30.202883333,31.779983333,25.291583333,148.836373736,162.516891052,131.340906238,87.274450000
2015-10-01 15:51:00,88.444400000,-0.000000000,31.844383333,31.146016667,25.454000000,155.843307402,159.753540921,131.698506255,88.444400000
2015-10-01 15:50:00,88.208516667,-0.000000000,30.263016667,32.873266667,25.072233333,148.996490410,166.007607885,129.415189480,88.208516667
2015-10-01 15:49:00,85.709300000,-0.000000000,30.294383333,30.454483333,24.960433333,148.809357068,155.984124076,128.662056111,85.709300000
2015-10-01 15:48:00,88.886566667,-0.000000000,31.280800000,32.068616667,25.537150000,153.657540632,162.923324405,131.903839598,88.886566667
2015-10-01 15:47:00,88.505583333,-0.000000000,31.146116667,31.300116667,26.059350000,153.152807274,160.421157620,134.217506375,88.505583333
2015-10-01 15:46:00,96.877616667,-0.000000000,34.153516667,35.759133333,26.964966667,166.434041239,179.466658524,138.827039927,96.877616667
2015-10-01 15:45:00,86.144733333,-0.000000000,30.220466667,30.076100000,25.848166667,149.016023745,155.646357393,133.637373014,86.144733333
2015-10-01 15:44:00,92.000150000,-0.000000000,32.813500000,32.735050000,26.451600000,159.845007592,166.059157887,136.065889796,92.000150000
2015-10-01 15:43:00,91.144433333,-0.000000000,31.599783333,32.416416667,27.128233333,156.107874081,165.732141205,139.611023298,91.144433333
2015-10-01 15:42:00,95.719883333,-0.000000000,33.641800000,34.356116667,27.721966667,165.316774519,174.279391611,142.344890094,95.719883333
2015-10-01 15:41:00,92.713566667,-0.000000000,32.478616667,33.080733333,27.154216667,160.168224274,168.831491352,139.848973309,92.713566667
2015-10-01 15:40:00,92.878166667,-0.000000000,31.965750000,32.991133333,27.921283333,158.270457517,168.940424691,143.397990144,92.878166667
2015-10-01 15:39:00,90.670883333,-0.000000000,32.663600000,31.871383333,26.135900000,160.291690947,163.208841085,135.154589753,90.670883333
2015-10-01 15:38:00,84.450116667,-0.000000000,29.385966667,30.171616667,24.892533333,144.672473538,153.968123980,128.177356088,84.450116667
2015-10-01 15:37:00,84.648450000,-0.000000000,29.928466667,30.023850000,24.696133333,146.708156968,153.314707282,126.868956026,84.648450000
2015-10-01 15:36:00,84.244050000,-0.000000000,29.708716667,29.428433333,25.106900000,145.943223599,151.118790511,128.726039447,84.244050000
2015-10-01 15:35:00,86.453033333,-0.000000000,29.937800000,31.404350000,25.110883333,147.779773686,159.971024265,129.484422817,86.453033333
2015-10-01 15:34:00,89.564850000,-0.000000000,32.555766667,31.160583333,25.848500000,158.677490870,159.660257583,133.457189672,89.564850000
2015-10-01 15:33:00,89.884333333,-0.000000000,30.302883333,34.040533333,25.540916667,149.458307099,171.447158143,132.452889625,89.884333333
2015-10-01 15:32:00,85.045633333,-0.000000000,30.436216667,29.904783333,24.704633333,150.128507131,154.996690695,129.704606161,85.045633333
2015-10-01 15:31:00,87.249483333,-0.000000000,30.714100000,31.307950000,25.227433333,150.792357162,160.317240948,131.022322890,87.249483333
2015-10-01 15:30:00,84.260350000,-0.000000000,29.794050000,29.713016667,24.753283333,146.483240291,153.492023957,128.535122772,84.260350000
2015-10-01 15:29:00,91.065600000,-0.000000000,32.055316667,33.059516667,25.950766667,156.467457432,166.924424595,133.665706349,91.065600000
2015-10-01 15:28:00,80.350266667,-0.000000000,26.688466667,29.057750000,24.604050000,134.459073053,146.986606981,126.117405990,80.350266667
2015-10-01 15:27:00,78.233750000,-0.000000000,26.671683333,27.435300000,24.126766667,135.836273119,138.613356584,124.278155903,78.233750000
2015-10-01 15:26:00,80.685150000,-0.000000000,27.511383333,27.447116667,25.726650000,140.232589994,139.612356631,131.698156255,80.685150000
2015-10-01 15:25:00,81.926200000,-0.000000000,27.422466667,29.315383333,25.188350000,139.949373314,147.073006986,129.710022828,81.926200000
2015-10-01 15:24:00,84.016300000,-0.000000000,29.066150000,28.676483333,26.273666667,148.538123722,146.610490297,136.055056462,84.016300000
2015-10-01 15:23:00,86.051550000,-0.000000000,28.963966667,30.577633333,26.509950000,149.249540422,155.034024030,137.527906532,86.051550000
2015-10-01 15:22:00,87.412050000,-0.000000000,30.957350000,29.158083333,27.296616667,158.081424175,149.860857118,141.323440046,87.412050000
2015-10-01 15:21:00,92.198050000,-0.000000000,29.799133333,34.119216667,28.279700000,153.817190639,170.224391419,145.398490239,92.198050000
2015-10-01 15:20:00,85.942450000,-0.000000000,29.808433333,29.250800000,26.883216667,152.527923911,149.560323770,138.826673261,85.942450000
2015-10-01 15:19:00,85.184216667,-0.000000000,28.749416667,29.474083333,26.960716667,148.312190378,150.072757128,138.907306598,85.184216667
2015-10-01 15:18:00,86.553433333,-0.000000000,29.889000000,29.190216667,27.474216667,152.771423923,148.986873743,141.305190045,86.553433333
2015-10-01 15:17:00,85.082016667,-0.000000000,28.483816667,29.544033333,27.054166667,146.197273611,149.163007085,138.449523243,85.082016667
2015-10-01 15:16:00,82.486000000,-0.000000000,27.167350000,29.181250000,26.137400000,139.905506645,146.715806969,134.030523033,82.486000000
2015-10-01 15:15:00,81.489650000,-0.000000000,27.862416667,28.132133333,25.495100000,142.413290098,141.981606744,130.834706214,81.489650000
2015-10-01 15:14:00,77.867666667,-0.000000000,25.689650000,27.410700000,24.767316667,132.713706304,138.588489916,127.413822718,77.867666667
2015-10-01 15:13:00,76.797666667,-0.000000000,26.333933333,26.726250000,23.737483333,134.549289724,135.453239767,122.994539175,76.797666667
2015-10-01 15:12:00,83.816583333,-0.000000000,27.610283333,29.826050000,26.380250000,141.440573385,149.494407101,135.374589763,83.816583333
2015-10-01 15:11:00,83.055716667,-0.000000000,27.177433333,29.643416667,26.234866667,139.444673290,148.432223717,134.650139729,83.055716667
2015-10-01 15:10:00,85.745116667,-0.000000000,28.714600000,30.085800000,26.944716667,146.012373602,150.837257164,137.629039870,85.745116667
2015-10-01 15:09:00,78.013350000,-0.000000000,25.805533333,27.095150000,25.112666667,133.464206339,138.072639891,129.536422819,78.013350000
2015-10-01 15:08:00,75.977816667,-0.000000000,26.239700000,26.338133333,23.399983333,134.161973039,134.029073033,121.822405786,75.977816667
2015-10-01 15:07:00,75.859033333,-0.000000000,25.433133333,26.593800000,23.832100000,131.356739572,135.225606423,123.947255887,75.859033333
2015-10-01 15:06:00,72.455883333,-0.000000000,23.608233333,26.175750000,22.671900000,122.710605828,132.049256272,117.706372257,72.455883333
2015-10-01 15:05:00,72.073650000,-0.000000000,24.707466667,24.773433333,22.592750000,126.414939338,126.105522656,116.869455551,72.073650000
2015-10-01 15:04:00,67.319233333,-0.000000000,22.026900000,24.460050000,20.832283333,115.743455498,124.375122574,109.577055205,67.319233333
2015-10-01 15:03:00,70.378050000,-0.000000000,24.496283333,23.654733333,22.227033333,125.541505963,121.947955792,115.586872157,70.378050000
2015-10-01 15:02:00,83.450250000,-0.000000000,26.833983333,30.929600000,25.686666667,136.950706505,152.791490591,131.007056223,83.450250000
2015-10-01 15:01:00,86.557116667,-0.000000000,29.027550000,30.208183333,27.321383333,147.752540351,151.368407190,138.792223259,86.557116667
2015-10-01 15:00:00,87.298750000,-0.000000000,29.568066667,31.263833333,26.466850000,151.507623863,156.697974109,136.818506499,87.298750000
2015-10-01 14:59:00,86.956650000,-0.000000000,28.795183333,30.975066667,27.186400000,150.911840501,157.557157484,142.467006767,86.956650000
2015-10-01 14:58:00,95.401983333,-0.000000000,32.418483333,34.510100000,28.473400000,167.171491274,173.333758233,149.334607093,95.401983333
2015-10-01 14:57:00,92.374033333,-0.000000000,30.795283333,33.319833333,28.258916667,164.293391137,172.935258214,152.022207221,92.374033333
2015-10-01 14:56:00,93.373083333,-0.000000000,31.653283333,32.313366667,29.406433333,167.771524635,169.352658044,156.863990784,93.373083333
2015-10-01 14:55:00,92.735483333,-0.000000000,32.012600000,31.683083333,29.039800000,168.588241341,166.298724565,154.820157354,92.735483333
2015-10-01 14:54:00,90.405200000,-0.000000000,30.626466667,31.316350000,28.462383333,157.554574150,160.296240947,147.312940330,90.405200000
2015-10-01 14:53:00,89.842950000,-0.000000000,31.249133333,30.892666667,27.701150000,159.113807557,157.544440816,143.550173485,89.842950000
2015-10-01 14:52:00,84.514016667,-0.000000000,28.600233333,29.529900000,26.383883333,149.749457113,154.504557339,140.813540022,84.514016667
2015-10-01 14:51:00,85.636733333,-0.000000000,29.415633333,29.540933333,26.680166667,155.678290728,157.433390811,145.239173565,85.636733333
2015-10-01 14:50:00,86.784166667,-0.000000000,29.267300000,30.611800000,26.905066667,155.769557399,162.059591031,146.426706955,86.784166667
2015-10-01 14:49:00,93.697516667,-0.000000000,31.595166667,32.764483333,29.337866667,169.069808030,174.223641609,159.750974254,93.697516667
2015-10-01 14:48:00,98.017683333,-0.000000000,33.834566667,33.688716667,30.494400000,178.620475151,178.602925150,165.662674535,98.017683333
2015-10-01 14:47:00,92.459483333,-0.000000000,31.136233333,32.019566667,29.303683333,167.221341276,171.613491485,159.772807589,92.459483333
2015-10-01 14:46:00,98.611950000,-0.000000000,34.341583333,33.560833333,30.709533333,179.795341873,177.724708441,165.392141189,98.611950000
2015-10-01 14:45:00,108.105900000,-0.000000000,37.127450000,37.843483333,33.134966667,192.558709146,195.789975966,176.312158374,108.105900000
2015-10-01 14:44:00,106.904633333,-0.000000000,35.770400000,37.223916667,33.910316667,189.172758985,194.362059232,180.896241925,106.904633333
2015-10-01 14:43:00,112.561066667,-0.000000000,38.896650000,39.363600000,34.300816667,200.499676190,202.595926289,181.611575293,112.561066667
2015-10-01 14:42:00,103.696716667,-0.000000000,35.180166667,36.155016667,32.361533333,184.593108768,188.917642306,172.941324881,103.696716667
2015-10-01 14:41:00,104.665333333,-0.000000000,35.268566667,37.462566667,31.934200000,184.477625429,193.718625868,170.755924777,104.665333333
2015-10-01 14:40:00,100.965000000,-0.000000000,35.109450000,35.052166667,30.803383333,181.862425305,182.478592001,165.178441179,100.965000000
2015-10-01 14:39:00,102.341000000,-0.000000000,34.327116667,36.783066667,31.230816667,179.545925195,190.182975700,167.023007933,102.341000000
2015-10-01 14:38:00,104.706366667,-0.000000000,36.390733333,35.880466667,32.435166667,189.077542314,187.297142229,172.830441542,104.706366667
2015-10-01 14:37:00,105.699183333,-0.000000000,35.558183333,37.450716667,32.690283333,186.554558861,193.962992546,174.283474945,105.699183333
2015-10-01 14:36:00,103.106100000,-0.000000000,34.753116667,36.187850000,32.165133333,182.830342017,195.027759263,171.523074814,103.106100000
2015-10-01 14:35:00,107.600533333,-0.000000000,36.398950000,38.477683333,32.723900000,189.425125664,201.796409585,173.067791554,107.600533333
2015-10-01 14:34:00,105.136650000,-0.000000000,34.030650000,38.481750000,32.624250000,180.436975237,204.717059724,172.691674869,105.136650000
2015-10-01 14:33:00,104.132083333,-0.000000000,35.991566667,36.045550000,32.094966667,186.851242208,189.421242330,170.106008080,104.132083333
