1.0,0.2164,-0.9063,-0.6088,0.6428,0.887,-0.0
1.0,0.2122,-0.91,-0.5983,0.6561,0.8767,-0.0
1.0,0.2079,-0.9135,-0.5878,0.6691,0.866,-0.0
1.0,0.2036,-0.9171,-0.5771,0.682,0.8549,-0.0
1.0,0.1994,-0.9205,-0.5664,0.6947,0.8434,-0.0
1.0,0.1951,-0.9239,-0.5556,0.7071,0.8315,-0.0
1.0,0.1908,-0.9272,-0.5446,0.7193,0.8192,-0.0
1.0,0.1865,-0.9304,-0.5336,0.7314,0.8064,-0.0
1.0,0.1822,-0.9336,-0.5225,0.7431,0.7934,-0.0
1.0,0.1779,-0.9367,-0.5113,0.7547,0.7799,-0.0
1.0,0.1736,-0.9397,-0.5,0.766,0.766,-0.0
1.0,0.1693,-0.9426,-0.4886,0.7771,0.7518,-0.0
1.0,0.165,-0.9455,-0.4772,0.788,0.7373,-0.0
1.0,0.1607,-0.9483,-0.4656,0.7986,0.7224,-0.0
1.0,0.1564,-0.9511,-0.454,0.809,0.7071,-0.0
1.0,0.1521,-0.9537,-0.4423,0.8192,0.6915,-0.0
1.0,0.1478,-0.9563,-0.4305,0.829,0.6756,-0.0
1.0,0.1435,-0.9588,-0.4187,0.8387,0.6593,-0.0
1.0,0.1392,-0.9613,-0.4067,0.848,0.6428,-0.0
1.0,0.1349,-0.9636,-0.3947,0.8572,0.6259,-0.0
1.0,0.1305,-0.9659,-0.3827,0.866,0.6088,-0.0
1.0,0.1262,-0.9681,-0.3706,0.8746,0.5913,-0.0
1.0,0.1219,-0.9703,-0.3584,0.8829,0.5736,-0.0
1.0,0.1175,-0.9724,-0.3461,0.891,0.5556,-0.0
1.0,0.1132,-0.9744,-0.3338,0.8988,0.5373,-0.0
1.0,0.1089,-0.9763,-0.3214,0.9063,0.5188,-0.0
1.0,0.1045,-0.9781,-0.309,0.9135,0.5,-0.0
1.0,0.1002,-0.9799,-0.2965,0.9205,0.481,-0.0
1.0,0.0958,-0.9816,-0.284,0.9272,0.4617,-0.0
